FlightID,Airline,DepartureAirport,ArrivalAirport,DepartureDate,Distance,FlightDuration,Class,NumberOfStops,DaysUntilDeparture,DayOfWeek,TicketPrice
4037,Delta,ATL,JFK,17-06-2024 04:00,405,2.19,First,1,126,Monday,553.62
4038,Southwest,LAX,LAX,17-06-2024 05:00,2372,11.97,Economy,0,304,Monday,1285.37
4039,JetBlue,LAX,JFK,17-06-2024 06:00,2311,7.01,Economy,0,172,Monday,1621.52
4040,United,JFK,LAX,17-06-2024 07:00,589,9.24,Business,0,233,Monday,426.49
4041,American,ORD,ATL,17-06-2024 08:00,2746,6,First,0,213,Monday,679.56
4042,American,JFK,JFK,17-06-2024 09:00,3684,5.85,Business,2,356,Monday,429.57
4043,Southwest,DFW,ORD,17-06-2024 10:00,3478,4.83,First,2,22,Monday,1923.87
4044,American,DFW,JFK,17-06-2024 11:00,1303,7.72,Economy,1,248,Monday,1764.52
4045,Southwest,ORD,ATL,17-06-2024 12:00,4057,11.56,First,1,131,Monday,1842.54
4046,Southwest,DFW,JFK,17-06-2024 13:00,3458,11.59,Business,0,198,Monday,1266.06
4047,American,ATL,ORD,17-06-2024 14:00,3555,10.07,Economy,0,195,Monday,729.88
4048,United,JFK,ATL,17-06-2024 15:00,2284,1.94,First,0,156,Monday,559.22
4049,Southwest,JFK,JFK,17-06-2024 16:00,3092,11.22,First,2,33,Monday,315.11
4050,American,ATL,ORD,17-06-2024 17:00,2450,10.71,First,1,112,Monday,1425.54
4051,Delta,ATL,LAX,17-06-2024 18:00,810,6.41,Economy,1,131,Monday,1658.21
4052,JetBlue,DFW,JFK,17-06-2024 19:00,853,7.61,Business,1,228,Monday,87.03
4053,United,ORD,LAX,17-06-2024 20:00,3368,5.87,Economy,1,337,Monday,1771.38
4054,Southwest,ATL,LAX,17-06-2024 21:00,2159,11.49,First,2,210,Monday,580.23
4055,American,LAX,ORD,17-06-2024 22:00,3610,8.13,First,1,328,Monday,1275.14
4056,United,DFW,DFW,17-06-2024 23:00,2497,1.21,Business,2,33,Monday,717.12
4057,American,JFK,ATL,18-06-2024 00:00,3306,4.98,Business,2,336,Tuesday,1979.88
4058,American,ORD,JFK,18-06-2024 01:00,1513,1.88,First,0,63,Tuesday,1262.56
4059,JetBlue,LAX,DFW,18-06-2024 02:00,3572,8.86,First,2,325,Tuesday,1410.5
4060,Delta,ATL,ORD,18-06-2024 03:00,694,9.09,First,0,103,Tuesday,940.88
4061,JetBlue,ORD,ATL,18-06-2024 04:00,4927,2.72,Economy,0,170,Tuesday,1932.92
4062,JetBlue,ATL,DFW,18-06-2024 05:00,2805,4.8,Economy,2,83,Tuesday,905.72
4063,United,LAX,DFW,18-06-2024 06:00,4899,1.07,First,2,125,Tuesday,1115.45
4064,American,DFW,ORD,18-06-2024 07:00,3741,10.83,Business,0,8,Tuesday,220.28
4065,United,DFW,DFW,18-06-2024 08:00,4817,8.3,First,1,211,Tuesday,234.01
4066,United,ORD,LAX,18-06-2024 09:00,718,9.16,Economy,0,163,Tuesday,301.01
4067,Delta,JFK,ATL,18-06-2024 10:00,4460,2.76,Economy,1,124,Tuesday,1131.1
4068,United,LAX,ORD,18-06-2024 11:00,3712,10.76,First,2,186,Tuesday,1074.11
4069,United,LAX,JFK,18-06-2024 12:00,1697,9.19,Business,2,13,Tuesday,1621.08
4070,JetBlue,DFW,DFW,18-06-2024 13:00,2284,7.95,Economy,1,90,Tuesday,410.53
4071,Delta,LAX,LAX,18-06-2024 14:00,1349,5.59,Business,2,323,Tuesday,294.17
4072,JetBlue,LAX,JFK,18-06-2024 15:00,3682,7.11,Economy,1,303,Tuesday,713.52
4073,JetBlue,DFW,ATL,18-06-2024 16:00,4036,2.96,Business,1,277,Tuesday,1881.6
4074,Delta,JFK,DFW,18-06-2024 17:00,403,9.33,Economy,1,178,Tuesday,1386.67
4075,Southwest,ATL,ORD,18-06-2024 18:00,2793,5.65,First,1,117,Tuesday,816.59
4076,Southwest,ATL,JFK,18-06-2024 19:00,1022,8.11,Economy,0,312,Tuesday,804.41
4077,United,LAX,DFW,18-06-2024 20:00,4137,7.07,Business,2,297,Tuesday,780.78
4078,Delta,DFW,LAX,18-06-2024 21:00,4857,1.87,First,0,176,Tuesday,1302.53
4079,JetBlue,JFK,DFW,18-06-2024 22:00,2115,8.94,Business,2,245,Tuesday,1492.09
4080,Delta,JFK,ATL,18-06-2024 23:00,2370,7.94,Business,1,306,Tuesday,732.96
4081,Delta,ATL,JFK,19-06-2024 00:00,2593,8.94,Economy,1,203,Wednesday,226.71
4082,United,ORD,LAX,19-06-2024 01:00,448,10.96,Economy,0,9,Wednesday,1529.54
4083,Southwest,JFK,ORD,19-06-2024 02:00,695,5.56,Economy,0,198,Wednesday,1516.37
4084,United,JFK,ATL,19-06-2024 03:00,603,3.35,First,2,337,Wednesday,1738.22
4085,United,ORD,ORD,19-06-2024 04:00,553,8.54,Business,1,151,Wednesday,1532.93
4086,American,LAX,LAX,19-06-2024 05:00,2953,5.89,Economy,0,75,Wednesday,240.43
4087,United,ATL,DFW,19-06-2024 06:00,3174,10.04,Economy,2,325,Wednesday,205.62
4088,American,LAX,DFW,19-06-2024 07:00,881,6.78,First,1,142,Wednesday,806.1
4089,United,JFK,JFK,19-06-2024 08:00,4798,3.56,Business,0,74,Wednesday,1086.51
4090,Delta,DFW,LAX,19-06-2024 09:00,770,3.84,Business,2,83,Wednesday,377.89
4091,American,ATL,JFK,19-06-2024 10:00,3033,5.8,Business,2,252,Wednesday,1978.67
4092,American,ORD,LAX,19-06-2024 11:00,1748,5.95,Business,0,306,Wednesday,1954.68
4093,JetBlue,LAX,ORD,19-06-2024 12:00,1172,4.26,Economy,1,56,Wednesday,1894
4094,United,LAX,ATL,19-06-2024 13:00,2411,10.84,Economy,0,41,Wednesday,1141.91
4095,JetBlue,DFW,ORD,19-06-2024 14:00,2612,10.07,Economy,1,68,Wednesday,1679.32
4096,Delta,LAX,JFK,19-06-2024 15:00,4528,4.04,First,1,313,Wednesday,1090.31
4097,Southwest,ATL,JFK,19-06-2024 16:00,4795,3.97,Economy,1,117,Wednesday,777.59
4098,Southwest,LAX,ORD,19-06-2024 17:00,417,4.35,First,0,141,Wednesday,1392.16
4099,JetBlue,LAX,LAX,19-06-2024 18:00,4966,2.43,Business,1,15,Wednesday,419.31
4100,JetBlue,ORD,LAX,19-06-2024 19:00,4179,4.91,Economy,0,147,Wednesday,331.99
4101,Delta,DFW,ATL,19-06-2024 20:00,4733,1.76,Economy,2,197,Wednesday,1584.84
4102,United,ORD,DFW,19-06-2024 21:00,1716,10.07,First,0,28,Wednesday,1369.63
4103,Delta,LAX,DFW,19-06-2024 22:00,2393,11.95,First,1,188,Wednesday,732.04
4104,Delta,ORD,ATL,19-06-2024 23:00,4521,11.99,Business,2,311,Wednesday,1549.41
4105,Southwest,JFK,ORD,20-06-2024 00:00,825,2.4,Economy,2,280,Thursday,1201.47
4106,Southwest,JFK,ORD,20-06-2024 01:00,1170,11.55,Business,0,279,Thursday,1317.15
4107,United,ORD,ORD,20-06-2024 02:00,3162,6.44,First,0,55,Thursday,1826.39
4108,American,DFW,LAX,20-06-2024 03:00,1230,8.08,Economy,2,47,Thursday,319.84
4109,Delta,ORD,ATL,20-06-2024 04:00,319,4.5,Business,1,159,Thursday,330.3
4110,JetBlue,ATL,ATL,20-06-2024 05:00,1112,5.1,First,0,109,Thursday,1000.9
4111,JetBlue,DFW,LAX,20-06-2024 06:00,3292,9.78,Business,2,102,Thursday,1068.36
4112,JetBlue,JFK,LAX,20-06-2024 07:00,3454,2.11,Business,2,89,Thursday,1383.42
4113,American,LAX,ATL,20-06-2024 08:00,210,8.49,First,0,242,Thursday,937.9
4114,Delta,DFW,DFW,20-06-2024 09:00,1391,6.32,Business,0,61,Thursday,1929.17
4115,Delta,JFK,DFW,20-06-2024 10:00,4703,5.19,Economy,2,59,Thursday,631.64
4116,JetBlue,LAX,DFW,20-06-2024 11:00,4171,3.44,First,2,316,Thursday,628.69
4117,American,JFK,LAX,20-06-2024 12:00,4928,5.91,First,0,221,Thursday,1931.24
4118,United,ORD,ATL,20-06-2024 13:00,270,3.52,Business,2,216,Thursday,404.58
4119,United,JFK,LAX,20-06-2024 14:00,972,8.3,Economy,0,90,Thursday,265.67
4120,JetBlue,DFW,DFW,20-06-2024 15:00,647,10.96,Economy,0,12,Thursday,1424.24
4121,JetBlue,JFK,LAX,20-06-2024 16:00,3907,9.7,Economy,1,157,Thursday,1329.44
4122,Southwest,DFW,LAX,20-06-2024 17:00,4859,4.93,Business,1,21,Thursday,1672.67
4123,Southwest,LAX,DFW,20-06-2024 18:00,4948,11.41,Economy,1,95,Thursday,745.28
4124,Delta,DFW,ORD,20-06-2024 19:00,309,3.18,Economy,1,39,Thursday,878.44
4125,Delta,DFW,ATL,20-06-2024 20:00,1943,6.82,Economy,2,26,Thursday,1030.29
4126,JetBlue,ORD,ATL,20-06-2024 21:00,4200,1.14,Business,2,308,Thursday,1810.17
4127,American,LAX,DFW,20-06-2024 22:00,2788,11.89,First,0,258,Thursday,459.55
4128,United,ORD,DFW,20-06-2024 23:00,4087,5.93,First,1,81,Thursday,1418.44
4129,United,DFW,ORD,21-06-2024 00:00,2879,5.84,First,1,65,Friday,1136.44
4130,American,ORD,ATL,21-06-2024 01:00,4439,2.77,Business,0,186,Friday,1511.13
4131,Southwest,JFK,LAX,21-06-2024 02:00,330,1.21,First,0,191,Friday,98.33
4132,Delta,LAX,JFK,21-06-2024 03:00,2832,6.94,Economy,1,32,Friday,209.74
4133,Southwest,ORD,JFK,21-06-2024 04:00,1390,10.73,Business,0,253,Friday,1713.98
4134,Delta,JFK,JFK,21-06-2024 05:00,2423,6.84,Business,0,134,Friday,561.87
4135,Delta,ATL,ATL,21-06-2024 06:00,3035,4.41,Business,1,314,Friday,922.82
4136,Delta,ORD,ATL,21-06-2024 07:00,3884,3.44,Economy,2,179,Friday,634.73
4137,United,DFW,JFK,21-06-2024 08:00,4132,8.59,First,0,3,Friday,823.88
4138,Delta,ATL,ATL,21-06-2024 09:00,4584,5.74,Business,2,284,Friday,1913.22
4139,United,ORD,ATL,21-06-2024 10:00,1906,2.4,Business,1,198,Friday,509.55
4140,United,ATL,ATL,21-06-2024 11:00,3125,4.35,Business,2,53,Friday,1747.32
4141,United,JFK,JFK,21-06-2024 12:00,4094,1.17,Economy,2,34,Friday,106.76
4142,Southwest,DFW,LAX,21-06-2024 13:00,1246,11.04,Economy,0,207,Friday,200.42
4143,American,ORD,DFW,21-06-2024 14:00,4283,7.65,First,1,179,Friday,1420.75
4144,Delta,ATL,ATL,21-06-2024 15:00,923,7.45,Economy,1,236,Friday,801.59
4145,Delta,JFK,LAX,21-06-2024 16:00,3686,7,Business,2,182,Friday,1796.78
4146,American,DFW,ATL,21-06-2024 17:00,928,2.48,Business,1,125,Friday,1347.64
4147,United,ORD,JFK,21-06-2024 18:00,2288,8.56,Business,2,326,Friday,570.52
4148,JetBlue,DFW,LAX,21-06-2024 19:00,1268,3.77,First,1,56,Friday,1600.94
4149,American,LAX,JFK,21-06-2024 20:00,4451,8.87,Economy,2,118,Friday,1717.6
4150,Delta,ORD,LAX,21-06-2024 21:00,3865,1.73,Economy,2,42,Friday,401.8
4151,United,LAX,ORD,21-06-2024 22:00,3394,7.4,First,1,165,Friday,499.83
4152,Delta,JFK,ATL,21-06-2024 23:00,331,9.81,Business,2,25,Friday,1247.29
4153,Delta,ORD,DFW,22-06-2024 00:00,2430,11.38,First,0,218,Saturday,333.69
4154,United,DFW,JFK,22-06-2024 01:00,354,6.94,Business,2,104,Saturday,1628.07
4155,JetBlue,ATL,LAX,22-06-2024 02:00,791,7.81,First,1,364,Saturday,1285.23
4156,JetBlue,ATL,ATL,22-06-2024 03:00,1427,11.14,Economy,0,251,Saturday,304.34
4157,American,ORD,ATL,22-06-2024 04:00,4365,2.7,Business,0,23,Saturday,661.05
4158,JetBlue,DFW,DFW,22-06-2024 05:00,2561,10.69,First,0,41,Saturday,117.25
4159,United,LAX,DFW,22-06-2024 06:00,4789,6.05,First,2,33,Saturday,773.51
4160,JetBlue,JFK,ORD,22-06-2024 07:00,1584,10.66,Business,0,218,Saturday,722.89
4161,Delta,ATL,LAX,22-06-2024 08:00,4816,5.74,First,0,345,Saturday,1642.83
4162,JetBlue,ATL,ORD,22-06-2024 09:00,1893,1.21,First,1,300,Saturday,511.9
4163,JetBlue,LAX,DFW,22-06-2024 10:00,4012,2.1,Economy,1,20,Saturday,1923.09
4164,JetBlue,JFK,ATL,22-06-2024 11:00,2268,4.81,Business,0,11,Saturday,1172.31
4165,Southwest,DFW,ATL,22-06-2024 12:00,3248,2.74,Economy,1,199,Saturday,1361.33
4166,JetBlue,JFK,JFK,22-06-2024 13:00,4802,4.9,First,0,6,Saturday,410.52
4167,Delta,JFK,JFK,22-06-2024 14:00,4496,3,Economy,1,269,Saturday,1867.62
4168,Delta,ORD,JFK,22-06-2024 15:00,399,2.77,Economy,2,355,Saturday,1021.46
4169,Southwest,DFW,DFW,22-06-2024 16:00,4941,4.81,Business,2,360,Saturday,1809.11
4170,JetBlue,ATL,ORD,22-06-2024 17:00,484,3.96,Economy,0,114,Saturday,767.99
4171,Delta,JFK,ORD,22-06-2024 18:00,4867,10.74,Economy,0,174,Saturday,823.14
4172,American,DFW,ATL,22-06-2024 19:00,2550,11.32,Economy,1,220,Saturday,873.24
4173,Delta,LAX,ORD,22-06-2024 20:00,4951,5.95,Business,1,37,Saturday,393.57
4174,Delta,DFW,DFW,22-06-2024 21:00,946,2.59,First,2,323,Saturday,60.17
4175,United,DFW,JFK,22-06-2024 22:00,667,7.82,First,2,296,Saturday,1926.83
4176,Delta,JFK,ATL,22-06-2024 23:00,3757,8.82,Economy,1,179,Saturday,676.2
4177,United,ATL,DFW,23-06-2024 00:00,279,8.39,Economy,2,277,Sunday,1256.8
4178,Delta,DFW,DFW,23-06-2024 01:00,3194,6.49,First,0,189,Sunday,1856.77
4179,American,ATL,ORD,23-06-2024 02:00,1052,5.51,First,0,5,Sunday,233.57
4180,Southwest,DFW,ORD,23-06-2024 03:00,3377,9.98,Business,1,95,Sunday,1791.42
4181,Southwest,LAX,ORD,23-06-2024 04:00,2161,3.82,First,1,237,Sunday,976.4
4182,JetBlue,ORD,DFW,23-06-2024 05:00,1568,10.92,First,0,173,Sunday,1849.67
4183,JetBlue,ATL,DFW,23-06-2024 06:00,2336,5.28,First,0,15,Sunday,1429.93
4184,Southwest,JFK,LAX,23-06-2024 07:00,4969,7.19,Economy,2,97,Sunday,509.61
4185,Delta,DFW,LAX,23-06-2024 08:00,4568,11.4,Economy,2,64,Sunday,965.71
4186,Delta,ORD,ATL,23-06-2024 09:00,2584,1.69,Economy,2,48,Sunday,726.37
4187,United,ATL,ORD,23-06-2024 10:00,3220,7.78,Economy,0,291,Sunday,803.3
4188,American,ATL,LAX,23-06-2024 11:00,4426,9.09,Economy,1,45,Sunday,1803.56
4189,JetBlue,LAX,JFK,23-06-2024 12:00,4798,5.18,First,1,84,Sunday,238.01
4190,JetBlue,ORD,LAX,23-06-2024 13:00,3842,3.62,Business,2,347,Sunday,702.19
4191,JetBlue,ATL,JFK,23-06-2024 14:00,3308,8.93,Economy,1,172,Sunday,1012.57
4192,JetBlue,JFK,DFW,23-06-2024 15:00,822,4.4,Business,2,207,Sunday,1276.06
4193,Delta,LAX,ATL,23-06-2024 16:00,4385,8.43,Business,1,236,Sunday,872.71
4194,United,JFK,JFK,23-06-2024 17:00,3529,4.4,First,1,9,Sunday,1693.46
4195,JetBlue,JFK,JFK,23-06-2024 18:00,2870,8.65,First,2,75,Sunday,1721.49
4196,United,DFW,JFK,23-06-2024 19:00,3524,2.31,First,0,144,Sunday,1483.31
4197,Southwest,ORD,DFW,23-06-2024 20:00,3544,7.93,Business,0,104,Sunday,837.46
4198,Southwest,LAX,JFK,23-06-2024 21:00,737,10.83,Economy,1,115,Sunday,264.8
4199,United,JFK,DFW,23-06-2024 22:00,3836,1.12,Business,0,266,Sunday,449.49
4200,Southwest,DFW,JFK,23-06-2024 23:00,1134,10.19,Economy,2,162,Sunday,1500.1
4201,Southwest,DFW,ORD,24-06-2024 00:00,887,9.33,Business,1,239,Monday,1137.7
4202,JetBlue,JFK,ORD,24-06-2024 01:00,2957,3.09,Business,2,312,Monday,442.18
4203,Delta,LAX,DFW,24-06-2024 02:00,1804,10.65,Economy,0,218,Monday,780.9
4204,Delta,DFW,ORD,24-06-2024 03:00,1782,1.39,Business,1,45,Monday,1670.48
4205,Southwest,LAX,LAX,24-06-2024 04:00,721,1.71,Business,2,131,Monday,1490.24
4206,Southwest,ATL,ORD,24-06-2024 05:00,1025,1.45,Economy,2,93,Monday,213.81
4207,United,JFK,ATL,24-06-2024 06:00,4579,1.54,First,2,174,Monday,818.4
4208,JetBlue,JFK,DFW,24-06-2024 07:00,3287,10.11,First,0,275,Monday,444.86
4209,American,DFW,LAX,24-06-2024 08:00,1998,11.48,Economy,2,326,Monday,1953.57
4210,Southwest,ATL,JFK,24-06-2024 09:00,4873,2.97,First,1,259,Monday,1325.62
4211,United,ORD,JFK,24-06-2024 10:00,2001,9.61,Economy,1,62,Monday,1576.65
4212,Southwest,ATL,ORD,24-06-2024 11:00,4329,4.56,Business,1,121,Monday,1139.28
4213,American,LAX,ORD,24-06-2024 12:00,786,6.5,Economy,0,218,Monday,477.96
4214,JetBlue,ATL,LAX,24-06-2024 13:00,4027,1.31,First,0,324,Monday,1558.33
4215,Southwest,LAX,DFW,24-06-2024 14:00,4648,4.37,First,1,222,Monday,97.52
4216,United,ATL,DFW,24-06-2024 15:00,1878,1.14,Economy,1,148,Monday,909.67
4217,American,DFW,LAX,24-06-2024 16:00,4646,10.71,First,0,7,Monday,80.51
4218,JetBlue,ORD,LAX,24-06-2024 17:00,1463,3.56,Business,1,352,Monday,933.32
4219,JetBlue,DFW,LAX,24-06-2024 18:00,2295,9.7,Economy,0,181,Monday,1906.33
4220,Southwest,ATL,LAX,24-06-2024 19:00,2039,4.67,Business,0,120,Monday,1392.49
4221,United,ORD,LAX,24-06-2024 20:00,2803,3.32,First,0,1,Monday,841.63
4222,United,ATL,DFW,24-06-2024 21:00,3605,6.91,Economy,0,96,Monday,865.03
4223,American,LAX,DFW,24-06-2024 22:00,3014,6.72,Business,2,187,Monday,1818.17
4224,JetBlue,ATL,JFK,24-06-2024 23:00,215,4.81,Business,2,114,Monday,355.13
4225,JetBlue,ATL,DFW,25-06-2024 00:00,2758,4.17,First,1,84,Tuesday,297.26
4226,JetBlue,ATL,LAX,25-06-2024 01:00,4009,4.52,Economy,1,23,Tuesday,1437.96
4227,American,LAX,DFW,25-06-2024 02:00,4023,1.53,Economy,2,221,Tuesday,1541.01
4228,JetBlue,JFK,DFW,25-06-2024 03:00,4624,5.7,Business,0,267,Tuesday,1165.6
4229,JetBlue,DFW,ATL,25-06-2024 04:00,225,7.79,Business,0,145,Tuesday,700.59
4230,American,ORD,ATL,25-06-2024 05:00,3390,11.45,First,1,148,Tuesday,1113.73
4231,Southwest,ATL,ATL,25-06-2024 06:00,2482,11.64,Economy,0,11,Tuesday,1548.07
4232,Delta,JFK,JFK,25-06-2024 07:00,1926,1.57,First,0,213,Tuesday,1671.91
4233,United,ATL,ORD,25-06-2024 08:00,3237,3.27,Economy,1,268,Tuesday,561.06
4234,American,LAX,ORD,25-06-2024 09:00,1308,7.57,First,2,100,Tuesday,437.43
4235,United,DFW,JFK,25-06-2024 10:00,1506,6.94,Economy,2,257,Tuesday,122.41
4236,American,LAX,LAX,25-06-2024 11:00,3996,1.78,First,2,162,Tuesday,1982.98
4237,United,LAX,ORD,25-06-2024 12:00,4767,11.87,Economy,2,245,Tuesday,900.54
4238,American,ATL,ORD,25-06-2024 13:00,3411,10.17,First,0,45,Tuesday,624.05
4239,Delta,DFW,DFW,25-06-2024 14:00,2427,8.19,Economy,0,340,Tuesday,1772.05
4240,Southwest,ATL,LAX,25-06-2024 15:00,1304,7.68,First,2,23,Tuesday,1315.67
4241,United,ATL,LAX,25-06-2024 16:00,4124,8.15,Economy,1,36,Tuesday,1354.22
4242,JetBlue,DFW,JFK,25-06-2024 17:00,2343,6.02,Business,1,297,Tuesday,149.45
4243,American,ATL,DFW,25-06-2024 18:00,4082,2.42,First,0,165,Tuesday,1910.66
4244,Southwest,ORD,JFK,25-06-2024 19:00,799,9.84,Business,0,360,Tuesday,1584.48
4245,United,ATL,ORD,25-06-2024 20:00,2550,5.68,First,0,120,Tuesday,1173.29
4246,United,LAX,LAX,25-06-2024 21:00,942,1.41,Business,1,267,Tuesday,381.19
4247,United,LAX,JFK,25-06-2024 22:00,3528,4.23,Economy,0,50,Tuesday,877.3
4248,United,ORD,DFW,25-06-2024 23:00,4714,3.36,First,0,256,Tuesday,1059.74
4249,American,ATL,DFW,26-06-2024 00:00,422,9.46,First,1,331,Wednesday,1165.86
4250,Delta,LAX,DFW,26-06-2024 01:00,3889,1.04,First,2,205,Wednesday,723.47
4251,JetBlue,ORD,ATL,26-06-2024 02:00,3496,3.61,First,1,71,Wednesday,928.37
4252,JetBlue,JFK,LAX,26-06-2024 03:00,2014,9.15,Business,0,216,Wednesday,926.14
4253,American,ATL,ORD,26-06-2024 04:00,3800,1.92,Business,1,61,Wednesday,427.33
4254,Southwest,ATL,LAX,26-06-2024 05:00,490,5.04,Business,2,268,Wednesday,1890.38
4255,American,JFK,JFK,26-06-2024 06:00,481,5.84,Business,2,17,Wednesday,222.6
4256,Southwest,LAX,JFK,26-06-2024 07:00,3826,10.5,Business,0,89,Wednesday,1718.96
4257,JetBlue,ATL,ATL,26-06-2024 08:00,853,11.47,First,0,241,Wednesday,617.46
4258,Southwest,ATL,ATL,26-06-2024 09:00,638,8.84,Economy,1,195,Wednesday,1531.87
4259,Southwest,JFK,LAX,26-06-2024 10:00,4522,2.03,First,2,68,Wednesday,424.17
4260,United,DFW,LAX,26-06-2024 11:00,3355,6.3,Business,2,175,Wednesday,623.62
4261,United,JFK,DFW,26-06-2024 12:00,1897,9.98,First,1,31,Wednesday,118.13
4262,American,ATL,LAX,26-06-2024 13:00,3131,10.56,Economy,1,123,Wednesday,532.34
4263,United,DFW,ATL,26-06-2024 14:00,2448,7.46,Economy,2,304,Wednesday,811.12
4264,JetBlue,ATL,DFW,26-06-2024 15:00,1113,8.7,First,1,43,Wednesday,1004.06
4265,JetBlue,ATL,ATL,26-06-2024 16:00,4334,2.28,Economy,2,138,Wednesday,501.36
4266,JetBlue,LAX,ATL,26-06-2024 17:00,3836,4.69,Economy,1,190,Wednesday,51.22
4267,American,DFW,LAX,26-06-2024 18:00,693,10.15,First,2,357,Wednesday,1514.05
4268,United,ATL,ORD,26-06-2024 19:00,2750,4.46,Business,1,135,Wednesday,629.96
4269,Delta,DFW,ORD,26-06-2024 20:00,1366,7.01,First,2,55,Wednesday,1050.52
4270,Delta,ATL,ORD,26-06-2024 21:00,3015,4.84,Business,0,126,Wednesday,371.24
4271,JetBlue,LAX,ORD,26-06-2024 22:00,902,6.88,Business,1,315,Wednesday,344.46
4272,Delta,DFW,ATL,26-06-2024 23:00,3678,8.69,First,1,154,Wednesday,660.04
4273,Delta,ORD,LAX,27-06-2024 00:00,1667,6.97,Business,2,154,Thursday,1565.34
4274,United,JFK,JFK,27-06-2024 01:00,1633,6.93,First,0,292,Thursday,1728.49
4275,Delta,ORD,JFK,27-06-2024 02:00,4770,3.98,Business,2,50,Thursday,794.36
4276,Southwest,DFW,ORD,27-06-2024 03:00,1307,2.13,Business,0,144,Thursday,1287.32
4277,JetBlue,JFK,LAX,27-06-2024 04:00,3739,3.59,First,1,309,Thursday,1766.03
4278,Delta,ATL,ATL,27-06-2024 05:00,2458,8.42,Business,1,72,Thursday,182.93
4279,United,DFW,LAX,27-06-2024 06:00,2800,9.25,First,2,193,Thursday,1783.99
4280,Southwest,DFW,JFK,27-06-2024 07:00,1103,2.43,First,0,46,Thursday,1784.54
4281,Delta,ORD,ORD,27-06-2024 08:00,608,4.14,Economy,2,344,Thursday,957.44
4282,American,ORD,LAX,27-06-2024 09:00,3419,10.43,Economy,2,358,Thursday,1284.39
4283,Delta,JFK,ATL,27-06-2024 10:00,4487,11.83,First,0,117,Thursday,579.67
4284,Southwest,ORD,DFW,27-06-2024 11:00,4745,11.37,Economy,0,361,Thursday,1631.64
4285,JetBlue,ATL,LAX,27-06-2024 12:00,2330,10.29,First,2,70,Thursday,425.02
4286,JetBlue,LAX,DFW,27-06-2024 13:00,4820,1.95,Economy,1,301,Thursday,562.85
4287,Delta,DFW,JFK,27-06-2024 14:00,2224,2.06,First,2,150,Thursday,1370.14
4288,Southwest,LAX,JFK,27-06-2024 15:00,2698,6.68,First,0,304,Thursday,1491.34
4289,American,DFW,ATL,27-06-2024 16:00,3258,10.6,Business,2,27,Thursday,1244.71
4290,Delta,ATL,LAX,27-06-2024 17:00,603,5.38,First,2,117,Thursday,1335.89
4291,Delta,ATL,JFK,27-06-2024 18:00,1053,6.79,Business,1,261,Thursday,296.08
4292,Southwest,ORD,LAX,27-06-2024 19:00,3361,10.13,Business,0,109,Thursday,1025.64
4293,American,LAX,ATL,27-06-2024 20:00,1929,8.34,First,1,169,Thursday,495.22
4294,United,DFW,ORD,27-06-2024 21:00,1174,2.95,First,0,105,Thursday,360.96
4295,American,LAX,LAX,27-06-2024 22:00,1783,6.91,First,2,154,Thursday,1442.37
4296,United,LAX,ORD,27-06-2024 23:00,1371,6.9,First,0,333,Thursday,771.36
4297,Delta,DFW,JFK,28-06-2024 00:00,468,7.74,First,1,75,Friday,1789.13
4298,Southwest,DFW,ATL,28-06-2024 01:00,1147,10.86,First,2,185,Friday,359.78
4299,United,JFK,DFW,28-06-2024 02:00,2732,5.52,Economy,0,86,Friday,1880.39
4300,Southwest,DFW,JFK,28-06-2024 03:00,1471,2.24,First,0,9,Friday,1708.29
4301,American,ATL,ATL,28-06-2024 04:00,4716,3.5,Business,0,144,Friday,879.54
4302,Delta,JFK,ORD,28-06-2024 05:00,3969,6.78,Business,2,88,Friday,749.17
4303,Delta,LAX,ATL,28-06-2024 06:00,921,4.76,Business,1,216,Friday,1275.74
4304,Delta,ORD,JFK,28-06-2024 07:00,3716,4.39,Economy,0,176,Friday,148.32
4305,American,ORD,ATL,28-06-2024 08:00,1171,4.85,First,1,43,Friday,1976.06
4306,United,JFK,LAX,28-06-2024 09:00,2706,7.14,Economy,1,176,Friday,756.62
4307,JetBlue,ATL,DFW,28-06-2024 10:00,1627,8.61,First,1,294,Friday,84.17
4308,American,DFW,JFK,28-06-2024 11:00,1566,10.73,Economy,0,34,Friday,1696.76
4309,Delta,DFW,ORD,28-06-2024 12:00,3532,7.84,First,1,184,Friday,1437.4
4310,United,ATL,JFK,28-06-2024 13:00,2541,5.68,First,0,177,Friday,426.91
4311,United,LAX,LAX,28-06-2024 14:00,2026,2.33,Economy,2,359,Friday,1122.06
4312,American,LAX,JFK,28-06-2024 15:00,2019,6.1,Business,2,296,Friday,1983.8
4313,American,ATL,DFW,28-06-2024 16:00,754,8.62,Economy,1,215,Friday,1176.48
4314,Southwest,ORD,DFW,28-06-2024 17:00,4535,11.12,First,0,50,Friday,1773.43
4315,United,LAX,JFK,28-06-2024 18:00,4524,8.16,Economy,1,200,Friday,1652.6
4316,United,DFW,DFW,28-06-2024 19:00,3468,10.15,Business,0,156,Friday,1910.5
4317,JetBlue,JFK,JFK,28-06-2024 20:00,4601,3.14,First,2,163,Friday,462.73
4318,United,ATL,LAX,28-06-2024 21:00,2509,6.18,Economy,2,220,Friday,549.15
4319,Southwest,ATL,ORD,28-06-2024 22:00,2122,4.36,Business,0,114,Friday,1294.1
